TIMESTAMP,TIEMPO,TEMPERATURA RIO LA PAZ,TEMPERATURA2,HUMEDAD RIO LA PAZ,HUMEDAD2,PLUVIOMETRO RIO LA PAZ,PLUVIOMETRO2
2024-01-17 04:59,,-1,,-1,,,
2024-01-17 04:58,,-1,,-1,,,
2024-01-17 04:56,,-1,,,,,
2024-01-17 04:55,,-1,,-1,,1,
2024-01-17 04:54,,-1,,-1,,1,
2024-01-17 04:53,,-1,,-1,,1,
2024-01-17 04:52,,-1,,-1,,1,
2024-01-17 04:51,,-1,,-1,,1,
2024-01-17 04:50,,-1,,-1,,1,
2024-01-17 04:49,,-1,,-1,,1,
2024-01-17 04:48,,-1,,-1,,1,
2024-01-17 04:47,,-1,,-1,,1,
2024-01-17 04:42,,-1,,-1,,1,
2024-01-17 04:41,,-1,,-1,,1,
2024-01-17 04:40,,-1,,-1,,1,
2024-01-17 04:39,,-1,,-1,,1,
2024-01-17 04:38,,-1,,-1,,1,
2024-01-17 04:37,,-1,,-1,,,
2024-01-17 04:36,,-1,,-1,,1,
2024-01-17 04:35,,-1,,-1,,1,
2024-01-17 04:34,,-1,,-1,,1,
2024-01-17 04:33,,-1,,-1,,1,
2024-01-17 04:32,,-1,,-1,,1,
2024-01-17 04:31,,-1,,-1,,1,
2024-01-17 04:30,,-1,,,,,
2024-01-17 04:29,,,,,,,
2024-01-17 04:28,,-1,,-1,,1,
2024-01-17 04:27,,-1,,-1,,1,
2024-01-17 04:26,,,,,,,
2024-01-17 04:25,,-1,,-1,,1,
2024-01-17 04:23,,,,,,,
2024-01-17 04:22,,,,,,,
2024-01-17 04:21,,,,,,,
2024-01-17 04:20,,,,,,,
2024-01-17 04:19,,,,,,,
2024-01-17 04:18,,,,,,,
2024-01-17 04:17,,,,,,,
2024-01-17 04:16,,,,,,,
2024-01-17 04:15,,,,,,,
2024-01-17 04:14,,,,,,,
2024-01-17 04:13,,,,,,,
2024-01-17 04:12,,,,,,,
2024-01-17 04:11,,,,,,,
2024-01-17 04:10,,,,,,,
2024-01-17 04:09,,,,,,,
2024-01-17 04:08,,,,,,,
2024-01-17 04:07,,,,,,,
2024-01-17 04:06,,,,,,,
2024-01-17 04:05,,,,,,,
2024-01-17 04:04,,,,,,,
2024-01-17 04:03,,,,,,,
2024-01-17 04:02,,,,,,,
2024-01-17 04:01,,,,,,,
2024-01-17 04:00,,,,,,,
2024-01-16 19:10,,-1,,-1,,1,
2024-01-16 19:09,,-1,,-1,,1,
2024-01-16 19:08,,-1,,-1,,1,
2024-01-16 19:07,,-1,,-1,,1,
2024-01-16 19:06,,-1,,-1,,1,
2024-01-16 19:05,,-1,,-1,,1,
2024-01-16 19:04,,-1,,-1,,1,
2024-01-16 19:03,,-1,,-1,,1,
2024-01-16 19:02,,-1,,-1,,1,
2024-01-16 19:01,,-1,,-1,,1,
2024-01-16 19:00,,-1,,-1,,1,
2024-01-16 18:59,,-1,,-1,,1,
2024-01-16 18:58,,-1,,-1,,1,
2024-01-16 18:57,,-1,,-1,,1,
2024-01-16 18:56,,-1,,-1,,1,
2024-01-16 18:55,,-1,,-1,,1,
2024-01-16 18:54,,-1,,-1,,1,
2024-01-16 18:53,,-1,,-1,,1,
2024-01-16 18:52,,-1,,-1,,1,
2024-01-16 18:51,,-1,,-1,,1,
2024-01-16 18:50,,-1,,-1,,1,
2024-01-16 18:49,,-1,,-1,,1,
2024-01-16 18:48,,-1,,-1,,1,
2024-01-16 18:47,,-1,,-1,,1,
2024-01-16 18:46,,-1,,-1,,1,
2024-01-16 18:45,,-1,,-1,,1,
2024-01-16 18:44,,-1,,-1,,1,
2024-01-16 18:43,,-1,,-1,,1,
2024-01-16 18:42,,-1,,-1,,1,
2024-01-16 18:41,,-1,,-1,,1,
2024-01-16 18:37,,-1,,-1,,1,
2024-01-16 18:36,,-1,,-1,,1,
2024-01-16 18:35,,-1,,-1,,1,
2024-01-16 18:34,,-1,,-1,,1,
2024-01-16 18:33,,-1,,-1,,1,
2024-01-16 18:31,,-1,,-1,,1,
2024-01-16 18:30,,-1,,-1,,1,
2024-01-16 18:29,,-1,,-1,,1,
2024-01-16 18:28,,-1,,-1,,1,
2024-01-16 18:27,,-1,,-1,,1,
2024-01-16 18:26,,-1,,-1,,1,
2024-01-16 18:25,,-1,,-1,,1,
2024-01-16 18:24,,-1,,-1,,1,
2024-01-16 18:23,,-1,,-1,,1,
2024-01-16 18:22,,-1,,,,,
2024-01-16 18:21,,-1,,-1,,1,
2024-01-16 18:20,,-1,,-1,,1,
2024-01-16 18:19,,-1,,-1,,1,
2024-01-16 18:18,,-1,,-1,,1,
2024-01-16 18:17,,-1,,-1,,1,
2024-01-16 18:16,,-1,,-1,,1,
2024-01-16 18:15,,-1,,-1,,1,
2024-01-16 18:14,,-1,,-1,,1,
2024-01-16 18:13,,-1,,-1,,1,
2024-01-16 18:11,,-1,,-1,,1,
2024-01-16 18:10,,-1,,-1,,1,
2024-01-16 18:09,,-1,,-1,,1,
2024-01-16 18:08,,-1,,-1,,1,
2024-01-16 18:07,,-1,,-1,,1,
2024-01-16 18:06,,-1,,-1,,1,
2024-01-16 18:05,,-1,,-1,,1,
2024-01-16 18:04,,,,,,,
2024-01-16 17:59,,-1,,-1,,1,
2024-01-16 17:58,,-1,,-1,,1,
2024-01-16 17:57,,-1,,-1,,1,
2024-01-16 17:51,,-1,,-1,,1,
2024-01-16 17:50,,-1,,-1,,1,
2024-01-16 17:49,,-1,,-1,,1,
2024-01-16 17:48,,-1,,-1,,1,
2024-01-16 17:47,,-1,,-1,,1,
2024-01-16 17:46,,-1,,-1,,1,
2024-01-16 17:45,,-1,,-1,,1,
2024-01-16 17:44,,-1,,-1,,1,
2024-01-16 17:42,,-1,,-1,,1,
2024-01-16 17:41,,-1,,-1,,1,
2024-01-16 17:40,,-1,,-1,,1,
2024-01-16 17:39,,-1,,-1,,1,
2024-01-16 17:38,,-1,,-1,,1,
2024-01-16 17:37,,-1,,-1,,1,
2024-01-16 17:36,,-1,,-1,,1,
2024-01-16 17:35,,-1,,-1,,1,
2024-01-16 17:34,,-1,,-1,,1,
2024-01-16 17:33,,-1,,-1,,1,
2024-01-16 17:32,,-1,,-1,,1,
2024-01-16 17:31,,-1,,-1,,1,
2024-01-16 17:30,,-1,,-1,,1,
2024-01-16 17:29,,-1,,-1,,1,
2024-01-16 17:28,,-1,,-1,,1,
2024-01-16 17:27,,-1,,-1,,1,
2024-01-16 17:26,,-1,,-1,,1,
2024-01-16 17:25,,-1,,-1,,1,
2024-01-16 17:24,,-1,,-1,,1,
2024-01-16 17:23,,-1,,-1,,1,
2024-01-16 17:22,,-1,,-1,,1,
2024-01-16 17:21,,-1,,-1,,1,
2024-01-16 17:20,,-1,,-1,,1,
2024-01-16 17:19,,-1,,-1,,1,
2024-01-16 17:18,,-1,,-1,,1,
2024-01-16 17:17,,-1,,-1,,1,
2024-01-16 17:16,,-1,,-1,,1,
2024-01-16 17:15,,-1,,-1,,1,
2024-01-16 17:14,,-1,,-1,,1,
2024-01-16 17:13,,-1,,-1,,1,
2024-01-16 17:12,,-1,,-1,,1,
2024-01-16 17:11,,-1,,-1,,1,
2024-01-16 17:10,,-1,,-1,,1,
2024-01-16 17:09,,-1,,-1,,1,
2024-01-16 17:08,,-1,,-1,,1,
2024-01-16 17:07,,-1,,-1,,1,
2024-01-16 17:06,,-1,,-1,,1,
2024-01-16 17:05,,-1,,-1,,1,
2024-01-16 17:04,,-1,,-1,,1,
2024-01-16 17:03,,-1,,-1,,1,
2024-01-16 17:02,,-1,,-1,,1,
2024-01-16 17:01,,-1,,-1,,1,
2024-01-16 17:00,,-1,,-1,,1,
2024-01-16 16:59,,-1,,-1,,1,
2024-01-16 16:58,,-1,,-1,,1,
2024-01-16 16:57,,-1,,-1,,1,
2024-01-16 16:56,,-1,,-1,,1,
2024-01-16 16:55,,-1,,-1,,1,
2024-01-16 16:54,,-1,,-1,,1,
2024-01-16 16:53,,-1,,-1,,1,
2024-01-16 16:52,,-1,,-1,,1,
2024-01-16 16:51,,-1,,-1,,1,
2024-01-16 16:50,,-1,,-1,,1,
2024-01-16 16:49,,-1,,-1,,1,
2024-01-16 16:48,,-1,,-1,,1,
2024-01-16 16:47,,-1,,-1,,1,
2024-01-16 16:46,,-1,,-1,,1,
2024-01-16 16:45,,-1,,-1,,1,
2024-01-16 16:44,,-1,,-1,,1,
2024-01-16 16:43,,-1,,-1,,1,
2024-01-16 16:42,,-1,,-1,,1,
2024-01-16 16:41,,-1,,-1,,1,
2024-01-16 16:40,,-1,,-1,,1,
2024-01-16 16:39,,-1,,-1,,1,
2024-01-16 16:38,,-1,,-1,,1,
2024-01-16 16:37,,-1,,-1,,1,
2024-01-16 16:36,,-1,,-1,,1,
2024-01-16 16:35,,-1,,-1,,1,
2024-01-16 16:34,,-1,,-1,,1,
2024-01-16 16:33,,-1,,-1,,1,
2024-01-16 16:32,,-1,,-1,,1,
2024-01-16 16:31,,-1,,-1,,1,
2024-01-16 16:30,,-1,,-1,,1,
2024-01-16 16:29,,-1,,-1,,1,
2024-01-16 16:28,,-1,,-1,,1,
2024-01-16 16:27,,-1,,-1,,1,
2024-01-16 16:26,,-1,,-1,,1,
2024-01-16 16:25,,-1,,-1,,1,
2024-01-16 16:24,,-1,,-1,,1,
2024-01-16 16:23,,-1,,-1,,1,
2024-01-16 16:22,,-1,,-1,,1,
2024-01-16 16:21,,-1,,-1,,1,
2024-01-16 16:20,,-1,,-1,,1,
2024-01-16 16:19,,-1,,-1,,1,
2024-01-16 16:18,,-1,,-1,,1,
2024-01-16 16:17,,-1,,-1,,1,
2024-01-16 16:16,,-1,,-1,,1,
2024-01-16 16:15,,-1,,-1,,1,
2024-01-16 16:14,,-1,,-1,,1,
2024-01-16 16:13,,-1,,-1,,1,
2024-01-16 16:12,,-1,,-1,,1,
2024-01-16 16:11,,-1,,-1,,1,
2024-01-16 16:10,,-1,,-1,,1,
2024-01-16 16:09,,-1,,-1,,1,
2024-01-16 16:08,,-1,,-1,,1,
2024-01-16 16:07,,-1,,-1,,1,
2024-01-16 16:05,,-1,,-1,,1,
2024-01-16 16:04,,-1,,-1,,1,
2024-01-16 16:03,,-1,,-1,,1,
2024-01-16 16:02,,-1,,-1,,1,
2024-01-16 16:01,,-1,,-1,,1,
2024-01-16 16:00,,-1,,-1,,1,
2024-01-16 05:09,,-1,,-1,,1,
2024-01-16 05:05,,26,28,21,34,29,38
2024-01-16 05:04,,25,26,38,22,28,39
2024-01-16 05:03,,-1,21,-1,37,1,20
2024-01-16 05:02,,21,21,38,35,28,31
2024-01-16 05:01,,-1,21,35,40,25,32
2024-01-16 05:00,,25,22,21,28,23,23
2024-01-16 04:59,,27,28,29,39,23,21
2024-01-16 04:58,,-1,21,-1,38,1,35
2024-01-16 04:57,,24,30,34,25,23,28
2024-01-16 04:56,,24,21,24,29,21,22
2024-01-16 04:55,,22,20,37,28,21,32
2024-01-16 04:54,,-1,29,-1,33,1,22
2024-01-16 04:53,,21,25,26,20,25,40
2024-01-16 04:52,,30,22,27,21,28,28
2024-01-16 04:51,,25,29,25,33,28,25
2024-01-16 04:50,,25,27,36,21,21,36
2024-01-16 04:49,,28,22,32,29,27,21
2024-01-16 04:48,,25,29,22,40,27,35
2024-01-16 04:47,,23,26,40,26,21,36
2024-01-16 04:46,,-1,22,-1,20,1,39
2024-01-16 04:45,,21,20,25,25,23,33
2024-01-16 04:44,,20,24,21,37,24,23
2024-01-16 04:43,,23,30,30,26,25,29
2024-01-16 04:42,,29,23,25,37,25,38
2024-01-16 04:41,,28,22,24,27,22,20
2024-01-16 04:40,,21,23,40,36,27,35
2024-01-16 04:39,,30,25,22,27,21,39
2024-01-16 04:38,,27,21,22,30,25,29
2024-01-16 04:37,,29,30,39,22,20,26
2024-01-16 04:36,,-1,20,-1,39,1,31
2024-01-16 04:35,,26,24,32,40,20,28
2024-01-16 04:34,,20,24,24,25,24,31
2024-01-16 04:33,,-1,20,-1,21,1,35
2024-01-16 04:32,,24,26,24,25,22,27
2024-01-16 04:31,,28,29,35,30,23,32
2024-01-16 04:30,,-1,22,-1,33,1,23
2024-01-16 04:29,,27,28,29,31,26,27
2024-01-16 04:28,,20,29,28,40,25,33
2024-01-16 04:27,,-1,28,-1,21,1,36
2024-01-16 04:26,,24,26,24,25,24,30
2024-01-16 04:25,,29,24,31,40,21,29
2024-01-16 04:24,,-1,30,-1,25,1,37
2024-01-16 04:23,,23,26,30,28,25,23
2024-01-16 04:22,,24,20,38,26,20,39
2024-01-16 04:21,,-1,24,-1,33,1,20
2024-01-16 04:20,,21,24,31,21,29,29
2024-01-16 04:19,,25,24,25,36,24,32
2024-01-16 04:18,,28,25,27,37,23,31
2024-01-16 04:17,,25,24,34,40,25,27
2024-01-16 04:16,,24,26,37,27,21,32
2024-01-16 04:15,,27,21,40,36,30,40
2024-01-16 04:14,,27,28,37,38,29,40
2024-01-16 04:13,,21,28,30,29,21,22
2024-01-16 04:12,,24,25,27,21,25,35
2024-01-16 04:11,,28,20,30,29,21,38
2024-01-16 04:10,,27,24,22,34,21,26
2024-01-16 04:09,,29,28,25,27,30,39
2024-01-16 04:08,,26,20,34,26,20,22
2024-01-16 03:51,,-1,,-1,,1,
2024-01-16 03:50,,24,21,32,30,29,33
2024-01-16 03:49,,23,30,25,27,25,39
2024-01-16 03:48,,21,25,20,33,25,35
2024-01-16 03:47,,-1,28,-1,30,1,38
2024-01-16 03:46,,-1,,-1,,1,
2024-01-16 03:39,,-1,,-1,,1,
2024-01-16 03:38,,-1,,-1,,1,
2024-01-16 03:37,,-1,,-1,,1,
2024-01-16 03:36,,-1,,-1,,1,
2024-01-16 03:35,,-1,,-1,,1,
2024-01-16 03:34,,-1,,-1,,1,
2024-01-16 03:33,,-1,,-1,,1,
2024-01-16 03:32,,-1,,-1,,1,
2024-01-16 03:31,,-1,,-1,,1,
2024-01-16 03:30,,-1,,-1,,1,
2024-01-16 03:29,,-1,,-1,,1,
2024-01-16 03:28,,-1,,-1,,1,
2024-01-16 03:27,,-1,,-1,,1,
2024-01-16 03:26,,-1,,-1,,1,
2024-01-16 03:25,,-1,,-1,,1,
2024-01-16 03:24,,-1,,-1,,1,
2024-01-16 03:23,,-1,,-1,,1,
2024-01-16 03:22,,-1,,-1,,1,
2024-01-16 03:21,,-1,,-1,,1,
2024-01-16 03:20,,-1,,-1,,1,
2024-01-16 03:19,,-1,,-1,,1,
2024-01-16 03:18,,-1,,-1,,1,
2024-01-16 03:17,,-1,,-1,,1,
2024-01-16 03:16,,-1,,-1,,1,
2024-01-16 03:15,,-1,,-1,,1,
2024-01-16 03:14,,-1,,-1,,1,
2024-01-16 03:04,,-1,,-1,,1,
2024-01-16 03:03,,-1,,-1,,1,
2024-01-16 03:02,,-1,,-1,,1,
2024-01-16 03:01,,-1,,-1,,1,
2024-01-16 03:00,,-1,,-1,,1,
2024-01-16 02:59,,-1,,-1,,1,
2024-01-16 02:58,,-1,,-1,,1,
2024-01-16 02:57,,-1,,-1,,1,
2024-01-16 02:56,,-1,,-1,,1,
2024-01-16 02:55,,-1,,-1,,1,
2024-01-16 02:54,,-1,,-1,,1,
2024-01-16 02:53,,-1,,-1,,1,
2024-01-16 02:52,,-1,,-1,,1,
2024-01-16 02:51,,-1,,-1,,1,
2024-01-16 02:50,,-1,,-1,,1,
2024-01-16 02:49,,-1,,-1,,1,
2024-01-15 20:56,,-1,,-1,,1,
2024-01-15 20:55,,-1,,-1,,1,
2024-01-15 20:54,,-1,,-1,,1,
2024-01-15 20:53,,,,,,,
2024-01-15 20:52,,-1,,-1,,1,
2024-01-15 20:51,,-1,,-1,,1,
2024-01-15 20:50,,-1,,-1,,1,
2024-01-15 20:49,,-1,,-1,,1,
2024-01-15 20:48,,-1,,-1,,1,
2024-01-15 20:47,,-1,,-1,,1,
2024-01-15 20:46,,-1,,-1,,1,
2024-01-15 20:45,,-1,,-1,,1,
2024-01-15 20:44,,-1,,-1,,1,
2024-01-15 20:43,,-1,,-1,,1,
2024-01-15 20:42,,-1,,-1,,1,
2024-01-15 20:41,,-1,,-1,,1,
2024-01-15 20:40,,-1,,-1,,1,
2024-01-15 20:39,,-1,,-1,,1,
2024-01-15 20:38,,-1,,-1,,1,
2024-01-15 20:37,,-1,,-1,,1,
2024-01-15 20:36,,-1,,-1,,1,
2024-01-15 20:35,,-1,,-1,,1,
2024-01-15 20:34,,-1,,-1,,3,
2024-01-15 20:33,,-1,,-1,,2,
2024-01-15 20:32,,-1,,-1,,1,
2024-01-15 20:31,,-1,,-1,,1,
2024-01-15 20:30,,-1,,-1,,1,
2024-01-15 20:29,,-1,,-1,,1,
2024-01-15 20:27,,-1,,-1,,1,
2024-01-15 20:26,,-1,,-1,,1,
2024-01-15 20:25,,-1,,-1,,1,
2024-01-15 20:24,,-1,,-1,,1,
2024-01-15 20:23,,-1,,-1,,1,
2024-01-15 20:22,,-1,,-1,,1,
2024-01-15 20:21,,-1,,-1,,1,
2024-01-15 20:20,,-1,,-1,,1,
2024-01-15 20:19,,-1,,-1,,1,
2024-01-15 20:18,,-1,,-1,,1,
2024-01-15 20:17,,-1,,-1,,1,
2024-01-15 20:16,,-1,,-1,,1,
2024-01-15 20:15,,-1,,-1,,1,
2024-01-15 20:14,,-1,,-1,,1,
2024-01-15 20:13,,-1,,-1,,1,
2024-01-15 20:12,,-1,,-1,,1,
2024-01-15 20:11,,-1,,-1,,1,
2024-01-15 20:10,,-1,,-1,,1,
2024-01-15 20:09,,-1,,-1,,5,
2024-01-15 20:08,,-1,,-1,,3,
2024-01-15 20:07,,-1,,-1,,3,
2024-01-15 20:06,,-1,,-1,,3,
2024-01-15 20:05,,-1,,-1,,3,
2024-01-15 20:04,,-1,,-1,,3,
2024-01-15 20:03,,-1,,-1,,3,
2024-01-15 20:02,,-1,,-1,,3,
2024-01-15 20:01,,-1,,-1,,2,
2024-01-15 20:00,,-1,,-1,,1,
2024-01-15 19:59,,-1,,-1,,1,
2024-01-15 19:57,,-1,,-1,,1,
2024-01-15 19:56,,-1,,-1,,1,
2024-01-15 19:55,,-1,,-1,,1,
2024-01-15 19:54,,-1,,-1,,1,
2024-01-15 19:53,,-1,,-1,,1,
2024-01-15 19:50,,-1,,-1,,1,
2024-01-15 19:49,,-1,,-1,,1,
2024-01-15 19:48,,-1,,-1,,1,
2024-01-15 19:47,,-1,,-1,,1,
2024-01-15 19:46,,-1,,-1,,1,
2024-01-15 19:45,,-1,,-1,,1,
2024-01-15 19:44,,-1,,-1,,1,
2024-01-15 19:43,,-1,,-1,,1,
2024-01-15 19:28,,,,-1,,1,
2024-01-15 19:27,,-1,,-1,,1,
2024-01-15 19:26,,-1,,-1,,1,
2024-01-15 19:25,,-1,,-1,,1,
2024-01-15 19:24,,-1,,-1,,3,
2024-01-15 19:23,,-1,,-1,,3,
2024-01-15 19:22,,-1,,-1,,3,
2024-01-15 19:21,,-1,,-1,,1,
2024-01-15 19:20,,-1,,-1,,1,
2024-01-15 19:19,,-1,,-1,,1,
2024-01-15 19:17,,-1,,-1,,1,
2024-01-15 19:16,,-1,,-1,,1,
2024-01-15 19:15,,-1,,-1,,1,
2024-01-15 19:14,,-1,,-1,,1,
2024-01-15 19:13,,-1,,-1,,1,
2024-01-15 19:12,,-1,,-1,,1,
2024-01-15 19:11,,-1,,-1,,1,
2024-01-15 19:10,,-1,,-1,,1,
2024-01-15 19:09,,-1,,-1,,1,
2024-01-15 19:08,,-1,,-1,,1,
2024-01-15 19:07,,-1,,-1,,1,
2024-01-15 19:05,,-1,,-1,,1,
2024-01-15 19:04,,-1,,-1,,1,
2024-01-15 19:03,,-1,,-1,,1,
2024-01-15 19:02,,-1,,-1,,1,
2024-01-15 19:01,,-1,,-1,,1,
2024-01-15 19:00,,-1,,-1,,1,
2024-01-15 18:59,,-1,,-1,,1,
2024-01-15 18:58,,-1,,-1,,1,
2024-01-15 18:57,,-1,,-1,,1,
2024-01-15 18:56,,-1,,-1,,1,
2024-01-15 18:55,,-1,,-1,,1,
2024-01-15 18:54,,-1,,-1,,1,
2024-01-15 18:53,,-1,,-1,,1,
2024-01-15 18:52,,-1,,-1,,1,
2024-01-15 18:51,,-1,,-1,,3,
2024-01-15 18:50,,-1,,-1,,2,
2024-01-15 18:49,,-1,,-1,,1,
2024-01-15 18:12,,,,,,,
2024-01-15 18:07,,,,,,,
2024-01-15 18:04,,24.8,28,38.8,25,5,0
2024-01-15 18:03,,24.8,28.1,38.7,25,5,0
2024-01-15 18:02,,24.8,27.6,38.7,25.1,5,0
2024-01-15 18:01,,24.8,27.9,38.9,25.1,5,0
2024-01-15 18:00,,24.7,28.1,38.3,25.1,5,0
2024-01-15 17:59,,24.7,28.3,38.9,25.1,5,0
2024-01-15 17:58,,24.8,28.2,38.6,25.1,5,0
2024-01-15 17:57,,24.8,28,38.1,25.1,5,0
2024-01-15 17:56,,24.8,28,38.7,25.1,5,0
2024-01-15 17:55,,24.7,28.3,38.5,25.1,5,0
2024-01-15 17:54,,24.7,28.5,38.8,25.1,5,0
2024-01-15 17:53,,24.8,28.5,38.8,25.1,5,0
2024-01-15 17:52,,24.6,28.7,40.3,25,5,0
2024-01-15 17:51,,24.6,28.6,38.8,25,5,0
2024-01-15 17:50,,24.6,28.8,39.2,25,5,0
2024-01-15 17:49,,24.6,28.8,39.1,24.9,5,0
2024-01-15 17:48,,24.6,29,39.2,24.9,5,0
2024-01-15 17:47,,24.5,29,39.6,24.8,5,0
2024-01-15 17:46,,24.4,29.1,39.7,24.8,5,0
2024-01-15 17:45,,24.4,29.5,39.8,24.6,5,0
2024-01-15 17:44,,24.4,29.7,39.6,24.4,4,0
2024-01-15 17:43,,24.3,,39.7,,1,
2024-01-15 17:42,,24.3,,39.2,,1,
2024-01-15 17:41,,24.4,,39.1,,1,
2024-01-15 17:40,,24.4,23.01,39.4,49.94,1,1
2024-01-15 17:39,,24.4,23.01,39.5,49.94,1,1
2024-01-15 17:38,,24.3,23.01,39.6,49.94,1,1
2024-01-15 17:37,,,23.01,,49.94,,1
2024-01-15 17:36,,24.2,23.01,39.5,49.94,1,1
2024-01-15 17:35,,24.2,23.01,39.6,49.94,1,1
2024-01-15 17:33,,24.1,23.01,39.7,49.94,1,1
2024-01-15 17:32,,24.1,23.01,39.9,49.94,1,1
2024-01-15 17:31,,24.1,23.01,39.6,49.94,1,1
2024-01-15 17:30,,-1,23.01,-1,49.94,1,1
2024-01-15 17:27,,24.3,23.01,39.4,49.94,1,1
2024-01-15 17:26,,,23.01,,49.94,,1
2024-01-15 17:18,,23,24,23,29,21,32
2024-01-15 17:17,,22,27,39,35,25,25
2024-01-15 17:16,,24,23,24,30,27,33
2024-01-15 17:15,,21,24,39,29,27,35
2024-01-15 17:14,,22,28,29,26,22,26
2024-01-15 17:13,,21,30,21,20,20,32
2024-01-15 17:12,,25,20,40,35,30,25
2024-01-15 17:11,,21,29,35,37,25,21
2024-01-15 17:10,,26,28,35,37,24,34
2024-01-15 17:09,,20,22,32,38,28,25
2024-01-15 17:08,,24,23,22,38,25,20
2024-01-15 17:07,,25,20,27,35,21,20
2024-01-15 17:06,,20,30,38,37,30,25
2024-01-15 17:05,,23,24,39,40,24,40
2024-01-15 17:04,,29,29,30,28,20,29
2024-01-15 17:03,,27,22,32,20,21,38
2024-01-15 17:02,,25,23,23,35,29,35
2024-01-15 17:01,,28,29,39,22,20,39
2024-01-15 17:00,,26,24,32,29,22,28
2024-01-13 22:58,,,,,,,
2024-01-13 22:57,,,,,,,
2024-01-13 22:55,,,,,,,
2024-01-13 22:54,,,,,,,
2024-01-13 20:19,,,,,,,
2024-01-13 20:02,,,,,,,
2024-01-13 19:05,,,,,,,
2024-01-13 19:04,,50,,,,,
2024-01-12 21:56,,24.9,,30.7,,1,
2024-01-12 21:55,,24.9,,31.3,,1,
2024-01-12 21:54,,24.9,,31.2,,1,
2024-01-12 21:53,,24.9,,31.6,,1,
2024-01-12 21:52,,24.9,,31,,1,
2024-01-12 21:51,,24.8,,31.2,,1,
2024-01-12 21:50,,24.8,,31.1,,1,
2024-01-12 21:49,,24.7,,31.4,,1,
2024-01-12 21:48,,-1,,-1,,1,
2024-01-12 21:45,,-1,,-1,,1,
2024-01-12 21:36,,-1,1,-1,56,1,23
2024-01-12 21:35,,-1,1,-1,97,1,66
2024-01-12 21:34,,-1,1,-1,97,1,
2024-01-12 21:33,,-1,1,-1,64,1,28
2024-01-12 21:32,,-1,1,-1,30,1,15
2024-01-12 21:31,,-1,1,-1,93,1,57
2024-01-12 21:30,,-1,1,-1,5,1,22
2024-01-12 21:29,,-1,1,-1,,1,
2024-01-12 21:28,,-1,1,-1,71,1,39
